（　　）は銀白色の金属である。その毒性から近年では使用への規制が進められている。,鉛%銀%スズ%アルミニウム,正解：鉛<br>鉛は，鉛蓄電池の電極や放射線の遮蔽材などに利用されている。
（　　）は銀白色の金属で，強度が高く耐食性に優れている。酸化物に光を照射すると，化学反応を促進し，汚れやにおいのもとになる有機物を分解する作用（光触媒）を示す。,チタン%クロム%マンガン%アルミニウム,正解：チタン<br>眼鏡や自転車のフレーム，航空機材料などに利用される。また酸化チタンは光触媒として，空気清浄器や脱臭フィルターなどに利用される。
（　　）は銀白色の金属である。硬く腐食しにくいため，鉄のめっきに用いられる。,クロム%亜鉛%ニッケル%スズ,正解：クロム<br>水道の蛇口などにはクロムめっきがされている。
（　　）は銀白色の金属である。鋼に含有するとしなやかで粘り強い合金となり，橋梁や船舶の建造に用いられる。,マンガン%クロム%カドミウム%チタン,正解：マンガン<br>マンガンを含む鋼はマンガン鋼と呼ばれる。マンガンの酸化物は乾電池や化学反応の触媒などに利用される。
（　　）は銀白色の金属である。多くの合金の材料に利用され，ガスタービンやジェットエンジンといった高温で強い負荷がかかる装置の材料や，強力な磁石の原料などに利用される。,コバルト%ニッケル%スズ%亜鉛,正解：コバルト<br>ニッケルやクロム，タングステンなどを加えたコバルト合金は，高温でも摩耗しにくく腐食に強いため，ガスタービンやジェットエンジン，溶鉱炉，石油化学コンビナートなどで利用されている。
（　　）は銀白色の金属で，電池の電極に利用される他，二クロム線や形状記憶合金などの合金にも利用される。,ニッケル%マンガン%亜鉛%リチウム,正解：ニッケル<br>ニクロムはニッケルとクロムの合金で，ニクロム線は電熱器などに利用される。形状記憶合金はニッケルとチタンの合金である。
ステンレス鋼は（　　）とクロム，ニッケルの合金である。,鉄%銅%銀%亜鉛,正解：鉄<br>ステンレス鋼はさびにくく，調理器具，工具，鉄道車両など幅広く利用されている。
青銅は銅と（　　）の合金である。,スズ%亜鉛%ニッケル%アルミニウム,正解：スズ<br>青銅（ブロンズ）は鋳造が容易な上硬くて美しく，古代より美術工芸品（ブロンズ像）に利用されてきた。
黄銅は銅と（　　）の合金である。,亜鉛%銀%クロム%アルミニウム,正解：亜鉛<br>黄銅（真鍮）は美しい黄色の光沢を放ち，家庭用品や金管楽器，五円硬貨などに利用されている。
白銅は銅と（　　）の合金である。,ニッケル%アルミニウム%スズ%銀,正解：ニッケル<br>銀に似た白い輝きを放つので，硬貨などに利用されている。
ジュラルミンは（　　）と銅，マグネシウムなどの合金である。,アルミニウム%亜鉛%銀%スズ,正解：アルミニウム<br>ジュラルミンは強度に優れている上に軽く，スーツケースや航空機の機体などに利用されている。
水素吸蔵合金は，金属が水素を取り込む性質を利用して（　　）などに利用されている。,電池%調理器具%光ファイバー%鉄道車両・航空機体,正解：電池<br>ニッケル・水素蓄電池などが実用化されている。
形状記憶合金は，（　　）元の形状を回復する。,ある温度以上に加熱すると%ある温度以下に冷却すると%特定の薬品と反応させると%時間がたつと,正解：ある温度以上に加熱すると<br>この性質を応用して，火災報知器や生活用品などに利用されている。
はんだは（　　）と銀などとの合金である。,スズ%亜鉛%鉄%銅,正解：スズ<br>はんだは融点が適度に低いため，金属の接合に使われる。なお，以前は鉛を成分としていたが，近年は使用されなくなった。
金属の結晶格子のうち，最密構造であるのは（　　）である。,面心立方格子と六方最密充填%面心立方格子%体心立方格子と六方最密充填%六方最密充填,正解：面心立方格子と六方最密充填<br>体心立方格子の充填率は約68%，面心立方格子と六方最密充填の充填率はともに約74%である。
体心立方格子の単位格子当たりの原子の数，および1つの原子に接している他の原子の数は，それぞれ（　　）である。,2，8%4，12%6，8%2，12,正解：2，8<br>リチウム，ナトリウム，カリウム，鉄などの元素が体心立方格子の結晶構造をしている。
面心立方格子の単位格子当たりの原子の数，および1つの原子に接している他の原子の数は，それぞれ（　　）である。,4，12%2，12%2，8%4，8,正解：4，12<br>アルミニウム，カルシウム，銅，銀，金，鉛などの元素が面心立方格子の結晶構造をしている。
六方最密充填の単位格子当たりの原子の数，および1つの原子に接している他の原子の数は，それぞれ（　　）である。,2，12%4，12%4，8%2，8,正解：2，12<br>マグネシウム，コバルト，亜鉛などの元素が六方最密充填の結晶構造をしている。
